son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO44142,2021-09-02,20160902,313,22058,6,2021-09-09,1,4,89.4568,Canada9
SO44146,2021-09-02,20160902,313,17310,9,2021-09-09,1,7,89.4568,Australia9
SO44144,2021-09-02,20160902,312,17071,9,2021-09-09,1,4,89.4568,Australia9
SO44145,2021-09-02,20160902,310,17309,9,2021-09-09,1,2,89.4568,Australia9
SO44149,2021-09-03,20160903,312,17242,9,2021-09-10,1,2,89.4568,Australia9
SO44150,2021-09-03,20160903,312,17315,9,2021-09-10,1,7,89.4568,Australia9
SO44148,2021-09-03,20160903,310,28172,4,2021-09-10,1,5,89.4568,Southwest9
SO44151,2021-09-03,20160903,328,25558,9,2021-09-10,1,8,17.4775,Australia9
SO44155,2021-09-04,20160904,313,28131,4,2021-09-11,1,5,89.4568,Southwest9
SO44153,2021-09-04,20160904,312,28168,4,2021-09-11,1,6,89.4568,Southwest9
SO44156,2021-09-04,20160904,346,25887,1,2021-09-11,1,7,84.9998,Northwest9
SO44154,2021-09-04,20160904,311,28181,1,2021-09-11,1,8,89.4568,Northwest9
SO44152,2021-09-04,20160904,346,11334,10,2021-09-11,1,6,84.9998,United Kingdom9
SO44157,2021-09-04,20160904,314,17055,9,2021-09-11,1,4,89.4568,Australia9
SO44159,2021-09-05,20160905,311,28182,4,2021-09-12,1,5,89.4568,Southwest9
SO44160,2021-09-05,20160905,312,28186,1,2021-09-12,1,7,89.4568,Northwest9
SO44158,2021-09-05,20160905,311,13567,8,2021-09-12,1,3,89.4568,Germany9
SO44165,2021-09-06,20160906,313,17065,9,2021-09-13,1,3,89.4568,Australia9
SO44167,2021-09-06,20160906,314,17308,9,2021-09-13,1,3,89.4568,Australia9
SO44161,2021-09-06,20160906,314,13772,10,2021-09-13,1,6,89.4568,United Kingdom9
SO44166,2021-09-06,20160906,338,14581,1,2021-09-13,1,6,17.4775,Northwest9
SO44162,2021-09-06,20160906,311,28185,4,2021-09-13,1,5,89.4568,Southwest9
SO44163,2021-09-06,20160906,314,28193,4,2021-09-13,1,5,89.4568,Southwest9
SO44164,2021-09-06,20160906,310,28088,4,2021-09-13,1,6,89.4568,Southwest9
SO44170,2021-09-07,20160907,314,28183,4,2021-09-14,1,5,89.4568,Southwest9
SO44171,2021-09-07,20160907,313,28112,4,2021-09-14,1,7,89.4568,Southwest9
SO44172,2021-09-07,20160907,338,14584,4,2021-09-14,1,2,17.4775,Southwest9
SO44169,2021-09-07,20160907,311,28179,1,2021-09-14,1,7,89.4568,Northwest9
SO44168,2021-09-07,20160907,313,12211,7,2021-09-14,1,3,89.4568,France9
SO44173,2021-09-08,20160908,312,13784,10,2021-09-15,1,5,89.4568,United Kingdom9
SO44175,2021-09-08,20160908,313,17246,9,2021-09-15,1,1,89.4568,Australia9
SO44174,2021-09-08,20160908,311,17229,9,2021-09-15,1,4,89.4568,Australia9
SO44181,2021-09-09,20160909,312,17294,9,2021-09-16,1,4,89.4568,Australia9
SO44182,2021-09-09,20160909,310,17299,9,2021-09-16,1,3,89.4568,Australia9
SO44177,2021-09-09,20160909,350,11337,10,2021-09-16,1,6,84.3748,United Kingdom9
SO44180,2021-09-09,20160909,347,11058,9,2021-09-16,1,6,84.9998,Australia9
SO44176,2021-09-09,20160909,314,12220,7,2021-09-16,1,5,89.4568,France9
SO44179,2021-09-09,20160909,350,25888,1,2021-09-16,1,6,84.3748,Northwest9
SO44178,2021-09-09,20160909,312,28097,4,2021-09-16,1,8,89.4568,Southwest9
SO44183,2021-09-10,20160910,310,28158,4,2021-09-17,1,8,89.4568,Southwest9
SO44184,2021-09-10,20160910,314,17247,9,2021-09-17,1,8,89.4568,Australia9
SO44185,2021-09-10,20160910,310,17280,9,2021-09-17,1,5,89.4568,Australia9
SO44186,2021-09-12,20160912,347,25889,4,2021-09-19,1,6,84.9998,Southwest9
SO44187,2021-09-12,20160912,313,17069,9,2021-09-19,1,7,89.4568,Australia9
SO44188,2021-09-13,20160913,334,20052,10,2021-09-20,1,6,17.4775,United Kingdom9
SO44189,2021-09-13,20160913,322,20054,10,2021-09-20,1,5,17.4775,United Kingdom9
SO44190,2021-09-13,20160913,348,11061,9,2021-09-20,1,3,84.3748,Australia9
SO44191,2021-09-13,20160913,310,17248,9,2021-09-20,1,7,89.4568,Australia9
SO44194,2021-09-14,20160914,310,17064,9,2021-09-21,1,6,89.4568,Australia9
SO44195,2021-09-14,20160914,313,17249,9,2021-09-21,1,7,89.4568,Australia9
SO44192,2021-09-14,20160914,312,13570,8,2021-09-21,1,3,89.4568,Germany9
SO44193,2021-09-14,20160914,312,28164,4,2021-09-21,1,5,89.4568,Southwest9
SO44196,2021-09-14,20160914,314,17295,9,2021-09-21,1,2,89.4568,Australia9
SO44198,2021-09-15,20160915,310,28150,4,2021-09-22,1,3,89.4568,Southwest9
SO44197,2021-09-15,20160915,312,28096,4,2021-09-22,1,8,89.4568,Southwest9
SO44199,2021-09-15,20160915,313,17259,9,2021-09-22,1,8,89.4568,Australia9
SO44200,2021-09-15,20160915,311,17312,9,2021-09-22,1,6,89.4568,Australia9
SO44202,2021-09-16,20160916,311,28159,4,2021-09-23,1,5,89.4568,Southwest9
SO44203,2021-09-16,20160916,312,28149,4,2021-09-23,1,2,89.4568,Southwest9
SO44204,2021-09-16,20160916,336,14580,4,2021-09-23,1,8,17.4775,Southwest9
SO44201,2021-09-16,20160916,313,12254,7,2021-09-23,1,5,89.4568,France9
SO44205,2021-09-16,20160916,312,17285,9,2021-09-23,1,1,89.4568,Australia9
SO44209,2021-09-17,20160917,311,17257,9,2021-09-24,1,4,89.4568,Australia9
SO44206,2021-09-17,20160917,347,11250,10,2021-09-24,1,4,84.9998,United Kingdom9
SO44208,2021-09-17,20160917,347,25879,4,2021-09-24,1,1,84.9998,Southwest9
SO44207,2021-09-17,20160917,313,28162,4,2021-09-24,1,8,89.4568,Southwest9
SO44211,2021-09-18,20160918,313,28154,4,2021-09-25,1,5,89.4568,Southwest9
SO44212,2021-09-18,20160918,312,28170,4,2021-09-25,1,7,89.4568,Southwest9
SO44210,2021-09-18,20160918,310,13783,10,2021-09-25,1,6,89.4568,United Kingdom9
SO44214,2021-09-18,20160918,311,17332,9,2021-09-25,1,4,89.4568,Australia9
SO44213,2021-09-18,20160918,310,17351,9,2021-09-25,1,1,89.4568,Australia9
SO44222,2021-09-19,20160919,311,17258,9,2021-09-26,1,8,89.4568,Australia9
SO44220,2021-09-19,20160919,345,11060,9,2021-09-26,1,8,84.9998,Australia9
SO44218,2021-09-19,20160919,311,22109,6,2021-09-26,1,6,89.4568,Canada9
SO44221,2021-09-19,20160919,314,17255,9,2021-09-26,1,6,89.4568,Australia9
SO44217,2021-09-19,20160919,310,28148,1,2021-09-26,1,4,89.4568,Northwest9
SO44215,2021-09-19,20160919,312,28180,1,2021-09-26,1,3,89.4568,Northwest9
SO44219,2021-09-19,20160919,338,14590,4,2021-09-26,1,3,17.4775,Southwest9
SO44216,2021-09-19,20160919,314,13560,8,2021-09-26,1,1,89.4568,Germany9
SO44224,2021-09-20,20160920,314,28166,4,2021-09-27,1,3,89.4568,Southwest9
SO44223,2021-09-20,20160920,310,13847,10,2021-09-27,1,1,89.4568,United Kingdom9
SO44229,2021-09-21,20160921,344,25886,1,2021-09-28,1,4,84.9998,Northwest9
SO44227,2021-09-21,20160921,349,28401,7,2021-09-28,1,7,84.3748,France9
SO44231,2021-09-21,20160921,334,17973,7,2021-09-28,1,2,17.4775,France9
SO44226,2021-09-21,20160921,313,12255,7,2021-09-28,1,6,89.4568,France9
SO44225,2021-09-21,20160921,322,20060,10,2021-09-28,1,7,17.4775,United Kingdom9
SO44228,2021-09-21,20160921,344,11333,10,2021-09-28,1,4,84.9998,United Kingdom9
SO44230,2021-09-21,20160921,312,17241,9,2021-09-28,1,4,89.4568,Australia9
SO44232,2021-09-21,20160921,312,17334,9,2021-09-28,1,3,89.4568,Australia9
SO44237,2021-09-22,20160922,310,17056,9,2021-09-29,1,4,89.4568,Australia9
SO44238,2021-09-22,20160922,311,17079,9,2021-09-29,1,5,89.4568,Australia9
SO44235,2021-09-22,20160922,313,22117,6,2021-09-29,1,6,89.4568,Canada9
SO44236,2021-09-22,20160922,312,28191,1,2021-09-29,1,6,89.4568,Northwest9
SO44234,2021-09-22,20160922,312,28184,4,2021-09-29,1,4,89.4568,Southwest9
SO44233,2021-09-22,20160922,310,13841,10,2021-09-29,1,5,89.4568,United Kingdom9
SO44241,2021-09-23,20160923,313,28155,4,2021-09-30,1,5,89.4568,Southwest9
SO44242,2021-09-23,20160923,313,28163,1,2021-09-30,1,4,89.4568,Northwest9
SO44239,2021-09-23,20160923,311,12217,7,2021-09-30,1,2,89.4568,France9
SO44240,2021-09-23,20160923,311,13580,8,2021-09-30,1,3,89.4568,Germany9
SO44245,2021-09-23,20160923,330,25556,9,2021-09-30,1,1,17.4775,Australia9
SO44243,2021-09-23,20160923,312,17278,9,2021-09-30,1,2,89.4568,Australia9
SO44244,2021-09-23,20160923,312,17329,9,2021-09-30,1,3,89.4568,Australia9
SO44247,2021-09-24,20160924,310,17233,9,2021-10-01,1,7,89.4568,Australia9
SO44246,2021-09-24,20160924,312,12219,7,2021-10-01,1,4,89.4568,France9
SO44248,2021-09-24,20160924,313,17240,9,2021-10-01,1,2,89.4568,Australia9
SO44251,2021-09-25,20160925,311,28190,4,2021-10-02,1,7,89.4568,Southwest9
SO44250,2021-09-25,20160925,312,28167,4,2021-10-02,1,2,89.4568,Southwest9
SO44249,2021-09-25,20160925,313,13845,10,2021-10-02,1,8,89.4568,United Kingdom9
SO44256,2021-09-26,20160926,312,17232,9,2021-10-03,1,5,89.4568,Australia9
SO44253,2021-09-26,20160926,310,28099,4,2021-10-03,1,6,89.4568,Southwest9
SO44255,2021-09-26,20160926,340,14585,4,2021-10-03,1,2,17.4775,Southwest9
SO44254,2021-09-26,20160926,314,28142,1,2021-10-03,1,8,89.4568,Northwest9
SO44252,2021-09-26,20160926,312,13777,10,2021-10-03,1,5,89.4568,United Kingdom9
SO44264,2021-09-27,20160927,313,17286,9,2021-10-04,1,7,89.4568,Australia9
SO44266,2021-09-27,20160927,336,25559,9,2021-10-04,1,2,17.4775,Australia9
SO44263,2021-09-27,20160927,310,17279,9,2021-10-04,1,7,89.4568,Australia9
SO44261,2021-09-27,20160927,312,22112,6,2021-10-04,1,2,89.4568,Canada9
SO44265,2021-09-27,20160927,320,25557,9,2021-10-04,1,1,17.4775,Australia9
SO44258,2021-09-27,20160927,310,13579,8,2021-10-04,1,2,89.4568,Germany9
SO44257,2021-09-27,20160927,313,12212,7,2021-10-04,1,8,89.4568,France9
SO44260,2021-09-27,20160927,312,28194,1,2021-10-04,1,4,89.4568,Northwest9
SO44259,2021-09-27,20160927,312,28171,1,2021-10-04,1,7,89.4568,Northwest9
SO44262,2021-09-27,20160927,322,20149,10,2021-10-04,1,1,17.4775,United Kingdom9
SO44267,2021-09-28,20160928,336,19339,8,2021-10-05,1,2,17.4775,Germany9
SO44268,2021-09-28,20160928,312,13820,10,2021-10-05,1,3,89.4568,United Kingdom9
SO44269,2021-09-29,20160929,326,14589,4,2021-10-06,1,8,17.4775,Southwest9
SO44278,2021-09-30,20160930,310,17293,9,2021-10-07,1,4,89.4568,Australia9
SO44277,2021-09-30,20160930,311,17288,9,2021-10-07,1,6,89.4568,Australia9
SO44275,2021-09-30,20160930,311,17256,9,2021-10-07,1,5,89.4568,Australia9
SO44276,2021-09-30,20160930,313,17277,9,2021-10-07,1,3,89.4568,Australia9
SO44279,2021-09-30,20160930,313,17326,9,2021-10-07,1,3,89.4568,Australia9
SO44270,2021-09-30,20160930,314,13794,10,2021-10-07,1,6,89.4568,United Kingdom9
SO44272,2021-09-30,20160930,311,12256,7,2021-10-07,1,5,89.4568,France9
SO44273,2021-09-30,20160930,311,28147,4,2021-10-07,1,5,89.4568,Southwest9
SO44274,2021-09-30,20160930,314,28152,4,2021-10-07,1,3,89.4568,Southwest9
SO44271,2021-09-30,20160930,314,13846,10,2021-10-07,1,3,89.4568,United Kingdom9
SO44321,2021-10-01,20161001,311,28222,1,2021-10-08,1,3,89.4568,Northwest10
SO44322,2021-10-01,20161001,328,17975,7,2021-10-08,1,3,17.4775,France10
SO44320,2021-10-01,20161001,314,14429,10,2021-10-08,1,8,89.4568,United Kingdom10
SO44323,2021-10-01,20161001,344,11072,9,2021-10-08,1,3,84.9998,Australia10
SO44324,2021-10-02,20161002,311,12267,7,2021-10-09,1,6,89.4568,France10
SO44325,2021-10-02,20161002,351,11095,9,2021-10-09,1,8,84.3748,Australia10
SO44326,2021-10-02,20161002,312,17728,9,2021-10-09,1,5,89.4568,Australia10
SO44329,2021-10-03,20161003,311,17904,9,2021-10-10,1,3,89.4568,Australia10
SO44327,2021-10-03,20161003,314,28598,4,2021-10-10,1,7,89.4568,Southwest10
SO44330,2021-10-03,20161003,312,28199,4,2021-10-10,1,3,89.4568,Southwest10
SO44328,2021-10-03,20161003,310,17921,9,2021-10-10,1,1,89.4568,Australia10
SO44331,2021-10-04,20161004,311,28257,1,2021-10-11,1,4,89.4568,Northwest10
SO44332,2021-10-04,20161004,310,17510,9,2021-10-11,1,6,89.4568,Australia10
SO44338,2021-10-05,20161005,314,18188,9,2021-10-12,1,8,89.4568,Australia10
SO44339,2021-10-05,20161005,311,18189,9,2021-10-12,1,4,89.4568,Australia10
SO44337,2021-10-05,20161005,351,11097,9,2021-10-12,1,6,84.3748,Australia10
SO44340,2021-10-05,20161005,314,17354,9,2021-10-12,1,1,89.4568,Australia10
SO44333,2021-10-05,20161005,345,11343,10,2021-10-12,1,5,84.9998,United Kingdom10
SO44334,2021-10-05,20161005,311,28273,4,2021-10-12,1,5,89.4568,Southwest10
SO44335,2021-10-05,20161005,324,20165,10,2021-10-12,1,3,17.4775,United Kingdom10
SO44336,2021-10-05,20161005,345,25895,1,2021-10-12,1,8,84.9998,Northwest10
SO44341,2021-10-06,20161006,348,25905,4,2021-10-13,1,7,84.3748,Southwest10
SO44342,2021-10-06,20161006,320,14610,1,2021-10-13,1,6,17.4775,Northwest10
SO44343,2021-10-06,20161006,314,17920,9,2021-10-13,1,7,89.4568,Australia10
SO44345,2021-10-07,20161007,313,28200,4,2021-10-14,1,8,89.4568,Southwest10
SO44346,2021-10-07,20161007,336,14602,4,2021-10-14,1,2,17.4775,Southwest10
SO44344,2021-10-07,20161007,310,14427,10,2021-10-14,1,8,89.4568,United Kingdom10
SO44347,2021-10-07,20161007,312,17911,9,2021-10-14,1,5,89.4568,Australia10
SO44358,2021-10-08,20161008,310,17732,9,2021-10-15,1,7,89.4568,Australia10
SO44357,2021-10-08,20161008,310,17511,9,2021-10-15,1,5,89.4568,Australia10
SO44356,2021-10-08,20161008,345,11099,9,2021-10-15,1,7,84.9998,Australia10
SO44355,2021-10-08,20161008,347,11093,9,2021-10-15,1,4,84.9998,Australia10
SO44348,2021-10-08,20161008,313,14159,10,2021-10-15,1,1,89.4568,United Kingdom10
SO44353,2021-10-08,20161008,326,14591,4,2021-10-15,1,3,17.4775,Southwest10
SO44354,2021-10-08,20161008,336,14603,4,2021-10-15,1,8,17.4775,Southwest10
SO44350,2021-10-08,20161008,312,28244,4,2021-10-15,1,8,89.4568,Southwest10
SO44349,2021-10-08,20161008,311,28243,4,2021-10-15,1,3,89.4568,Southwest10
SO44351,2021-10-08,20161008,314,28271,4,2021-10-15,1,6,89.4568,Southwest10
SO44352,2021-10-08,20161008,311,28297,1,2021-10-15,1,2,89.4568,Northwest10
SO44367,2021-10-09,20161009,328,25562,9,2021-10-16,1,1,17.4775,Australia10
SO44365,2021-10-09,20161009,313,17912,9,2021-10-16,1,7,89.4568,Australia10
SO44364,2021-10-09,20161009,348,11092,9,2021-10-16,1,3,84.3748,Australia10
SO44360,2021-10-09,20161009,311,14158,10,2021-10-16,1,2,89.4568,United Kingdom10
SO44366,2021-10-09,20161009,313,17502,9,2021-10-16,1,6,89.4568,Australia10
SO44361,2021-10-09,20161009,310,13686,8,2021-10-16,1,1,89.4568,Germany10
SO44363,2021-10-09,20161009,312,28285,1,2021-10-16,1,2,89.4568,Northwest10
SO44362,2021-10-09,20161009,310,28259,4,2021-10-16,1,8,89.4568,Southwest10
SO44359,2021-10-09,20161009,311,14525,10,2021-10-16,1,3,89.4568,United Kingdom10
SO44369,2021-10-10,20161010,310,28250,4,2021-10-17,1,1,89.4568,Southwest10
SO44368,2021-10-10,20161010,314,14150,10,2021-10-17,1,3,89.4568,United Kingdom10
SO44370,2021-10-10,20161010,313,18193,9,2021-10-17,1,6,89.4568,Australia10
SO44371,2021-10-10,20161010,311,17514,9,2021-10-17,1,6,89.4568,Australia10
SO44372,2021-10-10,20161010,310,17736,9,2021-10-17,1,4,89.4568,Australia10
SO44380,2021-10-11,20161011,310,17915,9,2021-10-18,1,2,89.4568,Australia10
SO44375,2021-10-11,20161011,310,14183,10,2021-10-18,1,6,89.4568,United Kingdom10
SO44374,2021-10-11,20161011,310,14157,10,2021-10-18,1,5,89.4568,United Kingdom10
SO44379,2021-10-11,20161011,351,11080,9,2021-10-18,1,2,84.3748,Australia10
SO44376,2021-10-11,20161011,349,29399,8,2021-10-18,1,1,84.3748,Germany10
SO44378,2021-10-11,20161011,349,25903,1,2021-10-18,1,3,84.3748,Northwest10
SO44377,2021-10-11,20161011,310,28234,4,2021-10-18,1,2,89.4568,Southwest10
SO44373,2021-10-11,20161011,310,13767,8,2021-10-18,1,7,89.4568,Germany10
SO44388,2021-10-12,20161012,310,17924,9,2021-10-19,1,3,89.4568,Australia10
SO44391,2021-10-12,20161012,313,17730,9,2021-10-19,1,5,89.4568,Australia10
SO44389,2021-10-12,20161012,313,17925,9,2021-10-19,1,8,89.4568,Australia10
SO44392,2021-10-12,20161012,314,17910,9,2021-10-19,1,5,89.4568,Australia10
SO44390,2021-10-12,20161012,314,17353,9,2021-10-19,1,6,89.4568,Australia10
SO44387,2021-10-12,20161012,351,11096,9,2021-10-19,1,8,84.3748,Australia10
SO44382,2021-10-12,20161012,347,11341,10,2021-10-19,1,4,84.9998,United Kingdom10
SO44386,2021-10-12,20161012,312,28587,4,2021-10-19,1,7,89.4568,Southwest10
SO44383,2021-10-12,20161012,310,28268,4,2021-10-19,1,4,89.4568,Southwest10
SO44384,2021-10-12,20161012,311,28296,4,2021-10-19,1,1,89.4568,Southwest10
SO44385,2021-10-12,20161012,314,28298,4,2021-10-19,1,8,89.4568,Southwest10
SO44381,2021-10-12,20161012,313,14191,10,2021-10-19,1,6,89.4568,United Kingdom10
SO44393,2021-10-13,20161013,345,29398,8,2021-10-20,1,3,84.9998,Germany10
SO44398,2021-10-13,20161013,312,17733,9,2021-10-20,1,7,89.4568,Australia10
SO44395,2021-10-13,20161013,314,28339,1,2021-10-20,1,5,89.4568,Northwest10
SO44394,2021-10-13,20161013,313,28246,1,2021-10-20,1,4,89.4568,Northwest10
SO44397,2021-10-13,20161013,330,14596,4,2021-10-20,1,6,17.4775,Southwest10
SO44396,2021-10-13,20161013,345,25901,4,2021-10-20,1,5,84.9998,Southwest10
SO44400,2021-10-14,20161014,312,28588,4,2021-10-21,1,1,89.4568,Southwest10
SO44399,2021-10-14,20161014,311,28240,1,2021-10-21,1,7,89.4568,Northwest10
SO44401,2021-10-14,20161014,312,17515,9,2021-10-21,1,7,89.4568,Australia10
SO44402,2021-10-15,20161015,314,13666,8,2021-10-22,1,4,89.4568,Germany10
SO44403,2021-10-15,20161015,350,19844,6,2021-10-22,1,2,84.3748,Canada10
SO44407,2021-10-16,20161016,351,11077,9,2021-10-23,1,1,84.3748,Australia10
SO44409,2021-10-16,20161016,320,25563,9,2021-10-23,1,6,17.4775,Australia10
SO44408,2021-10-16,20161016,351,11103,9,2021-10-23,1,5,84.3748,Australia10
SO44406,2021-10-16,20161016,313,28299,4,2021-10-23,1,7,89.4568,Southwest10
SO44404,2021-10-16,20161016,314,28221,4,2021-10-23,1,6,89.4568,Southwest10
SO44405,2021-10-16,20161016,310,28224,4,2021-10-23,1,4,89.4568,Southwest10
SO44410,2021-10-17,20161017,310,28223,4,2021-10-24,1,1,89.4568,Southwest10
SO44411,2021-10-17,20161017,312,28584,4,2021-10-24,1,3,89.4568,Southwest10
SO44412,2021-10-17,20161017,349,11100,9,2021-10-24,1,2,84.3748,Australia10
SO44414,2021-10-18,20161018,311,28340,4,2021-10-25,1,7,89.4568,Southwest10
SO44415,2021-10-18,20161018,312,28355,4,2021-10-25,1,1,89.4568,Southwest10
SO44413,2021-10-18,20161018,310,13606,8,2021-10-25,1,7,89.4568,Germany10
SO44416,2021-10-18,20161018,345,11069,9,2021-10-25,1,6,84.9998,Australia10
SO44417,2021-10-18,20161018,311,17917,9,2021-10-25,1,2,89.4568,Australia10
SO44418,2021-10-18,20161018,311,17919,9,2021-10-25,1,6,89.4568,Australia10
SO44420,2021-10-18,20161018,311,17512,9,2021-10-25,1,5,89.4568,Australia10
SO44419,2021-10-18,20161018,310,17352,9,2021-10-25,1,1,89.4568,Australia10
SO44424,2021-10-19,20161019,312,17916,9,2021-10-26,1,7,89.4568,Australia10
SO44425,2021-10-19,20161019,311,17504,9,2021-10-26,1,8,89.4568,Australia10
SO44421,2021-10-19,20161019,313,13607,8,2021-10-26,1,1,89.4568,Germany10
SO44422,2021-10-19,20161019,326,19353,8,2021-10-26,1,7,17.4775,Germany10
SO44423,2021-10-19,20161019,313,28586,4,2021-10-26,1,7,89.4568,Southwest10
SO44428,2021-10-20,20161020,313,28362,4,2021-10-27,1,5,89.4568,Southwest10
SO44429,2021-10-20,20161020,314,28583,1,2021-10-27,1,6,89.4568,Northwest10
SO44426,2021-10-20,20161020,314,13770,8,2021-10-27,1,1,89.4568,Germany10
SO44427,2021-10-20,20161020,314,14146,10,2021-10-27,1,4,89.4568,United Kingdom10
SO44430,2021-10-20,20161020,313,17927,9,2021-10-27,1,8,89.4568,Australia10
SO44431,2021-10-20,20161020,312,17725,9,2021-10-27,1,8,89.4568,Australia10
SO44434,2021-10-21,20161021,310,28580,4,2021-10-28,1,7,89.4568,Southwest10
SO44433,2021-10-21,20161021,312,28270,1,2021-10-28,1,4,89.4568,Northwest10
SO44432,2021-10-21,20161021,314,14165,10,2021-10-28,1,4,89.4568,United Kingdom10
SO44438,2021-10-22,20161022,312,17909,9,2021-10-29,1,7,89.4568,Australia10
SO44437,2021-10-22,20161022,344,11076,9,2021-10-29,1,5,84.9998,Australia10
SO44435,2021-10-22,20161022,312,28573,1,2021-10-29,1,2,89.4568,Northwest10
SO44436,2021-10-22,20161022,322,26630,6,2021-10-29,1,6,17.4775,Canada10
SO44442,2021-10-23,20161023,334,14599,1,2021-10-30,1,8,17.4775,Northwest10
SO44440,2021-10-23,20161023,312,12261,7,2021-10-30,1,4,89.4568,France10
SO44439,2021-10-23,20161023,310,14195,10,2021-10-30,1,4,89.4568,United Kingdom10
SO44441,2021-10-23,20161023,312,22118,6,2021-10-30,1,4,89.4568,Canada10
SO44443,2021-10-23,20161023,310,17370,9,2021-10-30,1,1,89.4568,Australia10
SO44444,2021-10-25,20161025,311,13697,8,2021-11-01,1,4,89.4568,Germany10
SO44445,2021-10-26,20161026,314,17478,9,2021-11-02,1,5,89.4568,Australia10
SO44446,2021-10-26,20161026,313,17914,9,2021-11-02,1,5,89.4568,Australia10
SO44452,2021-10-27,20161027,332,20164,10,2021-11-03,1,8,17.4775,United Kingdom10
SO44453,2021-10-27,20161027,310,17923,9,2021-11-03,1,4,89.4568,Australia10
SO44456,2021-10-27,20161027,320,25560,9,2021-11-03,1,1,17.4775,Australia10
SO44447,2021-10-27,20161027,312,12265,7,2021-11-03,1,4,89.4568,France10
SO44454,2021-10-27,20161027,310,17926,9,2021-11-03,1,8,89.4568,Australia10
SO44448,2021-10-27,20161027,311,28264,1,2021-11-03,1,7,89.4568,Northwest10
SO44451,2021-10-27,20161027,313,28295,1,2021-11-03,1,1,89.4568,Northwest10
SO44450,2021-10-27,20161027,310,28294,4,2021-11-03,1,1,89.4568,Southwest10
SO44455,2021-10-27,20161027,312,17513,9,2021-11-03,1,2,89.4568,Australia10
SO44449,2021-10-27,20161027,312,28293,4,2021-11-03,1,2,89.4568,Southwest10
SO44459,2021-10-28,20161028,314,28288,4,2021-11-04,1,1,89.4568,Southwest10
SO44457,2021-10-28,20161028,311,28196,1,2021-11-04,1,1,89.4568,Northwest10
SO44458,2021-10-28,20161028,314,28247,1,2021-11-04,1,8,89.4568,Northwest10
SO44460,2021-10-28,20161028,334,20150,10,2021-11-04,1,6,17.4775,United Kingdom10
SO44461,2021-10-28,20161028,313,17918,9,2021-11-04,1,8,89.4568,Australia10
SO44470,2021-10-29,20161029,313,17735,9,2021-11-05,1,5,89.4568,Australia10
SO44469,2021-10-29,20161029,314,17734,9,2021-11-05,1,8,89.4568,Australia10
SO44467,2021-10-29,20161029,346,11070,9,2021-11-05,1,2,84.9998,Australia10
SO44471,2021-10-29,20161029,322,25561,9,2021-11-05,1,3,17.4775,Australia10
SO44468,2021-10-29,20161029,351,11075,9,2021-11-05,1,7,84.3748,Australia10
SO44466,2021-10-29,20161029,334,26640,6,2021-11-05,1,1,17.4775,Canada10
SO44462,2021-10-29,20161029,311,14155,10,2021-11-05,1,2,89.4568,United Kingdom10
SO44463,2021-10-29,20161029,332,19340,8,2021-11-05,1,7,17.4775,Germany10
SO44465,2021-10-29,20161029,320,14613,1,2021-11-05,1,8,17.4775,Northwest10
SO44464,2021-10-29,20161029,314,22120,6,2021-11-05,1,1,89.4568,Canada10
SO44474,2021-10-30,20161030,330,14601,4,2021-11-06,1,8,17.4775,Southwest10
SO44473,2021-10-30,20161030,312,28255,1,2021-11-06,1,5,89.4568,Northwest10
SO44472,2021-10-30,20161030,312,13685,8,2021-11-06,1,1,89.4568,Germany10
