son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO74709,2024-07-18,20190718,539,16257,7,2024-07-25,2,8,0.6248,France7
SO74712,2024-07-18,20190718,529,21675,7,2024-07-25,2,3,0.0998,France7
SO74709,2024-07-18,20190718,217,16257,7,2024-07-25,3,8,0.8748,France7
SO74712,2024-07-18,20190718,231,21675,7,2024-07-25,3,3,1.2498,France7
SO74716,2024-07-18,20190718,222,13578,7,2024-07-25,2,6,0.8748,France7
SO74712,2024-07-18,20190718,463,21675,7,2024-07-25,4,4,0.6123,France7
SO74709,2024-07-18,20190718,225,16257,7,2024-07-25,4,8,0.2248,France7
SO74724,2024-07-19,20190719,481,12696,9,2024-07-26,3,2,0.2248,Australia7
SO74738,2024-07-19,20190719,480,19000,6,2024-07-26,2,3,0.0573,Canada7
SO74751,2024-07-19,20190719,480,12055,6,2024-07-26,2,4,0.0573,Canada7
SO74728,2024-07-19,20190719,480,11277,6,2024-07-26,3,7,0.0573,Canada7
SO74719,2024-07-19,20190719,485,13961,9,2024-07-26,3,1,0.5495,Australia7
SO74719,2024-07-19,20190719,214,13961,9,2024-07-26,4,8,0.8748,Australia7
SO74736,2024-07-19,20190719,467,11869,6,2024-07-26,2,4,0.6123,Canada7
SO74751,2024-07-19,20190719,484,12055,6,2024-07-26,3,2,0.1988,Canada7
SO74728,2024-07-19,20190719,528,11277,6,2024-07-26,2,1,0.1248,Canada7
SO74741,2024-07-19,20190719,485,16285,7,2024-07-26,2,6,0.5495,France7
SO74738,2024-07-19,20190719,485,19000,6,2024-07-26,1,3,0.5495,Canada7
SO74736,2024-07-19,20190719,477,11869,6,2024-07-26,1,5,0.1248,Canada7
SO74728,2024-07-19,20190719,535,11277,6,2024-07-26,1,4,0.6248,Canada7
SO74741,2024-07-19,20190719,528,16285,7,2024-07-26,1,8,0.1248,France7
SO74743,2024-07-19,20190719,476,15111,7,2024-07-26,1,8,1.7498,France7
SO74743,2024-07-19,20190719,481,15111,7,2024-07-26,2,4,0.2248,France7
SO74741,2024-07-19,20190719,478,16285,7,2024-07-26,3,1,0.2498,France7
SO74741,2024-07-19,20190719,477,16285,7,2024-07-26,4,5,0.1248,France7
SO74725,2024-07-19,20190719,487,19624,9,2024-07-26,3,2,1.3748,Australia7
SO74751,2024-07-19,20190719,537,12055,6,2024-07-26,1,2,0.875,Canada7
SO74719,2024-07-19,20190719,528,13961,9,2024-07-26,2,7,0.1248,Australia7
SO74746,2024-07-19,20190719,222,28439,10,2024-07-26,3,2,0.8748,United Kingdom7
SO74724,2024-07-19,20190719,214,12696,9,2024-07-26,2,5,0.8748,Australia7
SO74741,2024-07-19,20190719,214,16285,7,2024-07-26,5,8,0.8748,France7
SO74749,2024-07-19,20190719,217,19486,10,2024-07-26,3,5,0.8748,United Kingdom7
SO74749,2024-07-19,20190719,530,19486,10,2024-07-26,2,2,0.1248,United Kingdom7
SO74749,2024-07-19,20190719,541,19486,10,2024-07-26,1,8,0.7248,United Kingdom7
SO74749,2024-07-19,20190719,231,19486,10,2024-07-26,4,2,1.2498,United Kingdom7
SO74746,2024-07-19,20190719,529,28439,10,2024-07-26,2,1,0.0998,United Kingdom7
SO74746,2024-07-19,20190719,538,28439,10,2024-07-26,1,4,0.5373,United Kingdom7
SO74745,2024-07-19,20190719,529,26844,10,2024-07-26,2,3,0.0998,United Kingdom7
SO74745,2024-07-19,20190719,225,26844,10,2024-07-26,1,3,0.2248,United Kingdom7
SO74742,2024-07-19,20190719,484,14986,10,2024-07-26,3,2,0.1988,United Kingdom7
SO74742,2024-07-19,20190719,537,14986,10,2024-07-26,2,8,0.875,United Kingdom7
SO74742,2024-07-19,20190719,528,14986,10,2024-07-26,1,8,0.1248,United Kingdom7
SO74725,2024-07-19,20190719,541,19624,9,2024-07-26,1,2,0.7248,Australia7
SO74724,2024-07-19,20190719,529,12696,9,2024-07-26,1,1,0.0998,Australia7
SO74723,2024-07-19,20190719,477,22858,9,2024-07-26,1,1,0.1248,Australia7
SO74722,2024-07-19,20190719,538,18367,9,2024-07-26,1,6,0.5373,Australia7
SO74721,2024-07-19,20190719,528,15437,9,2024-07-26,1,2,0.1248,Australia7
SO74719,2024-07-19,20190719,535,13961,9,2024-07-26,1,7,0.6248,Australia7
SO74725,2024-07-19,20190719,530,19624,9,2024-07-26,2,6,0.1248,Australia7
SO74721,2024-07-19,20190719,536,15437,9,2024-07-26,2,5,0.7498,Australia7
SO74747,2024-07-19,20190719,234,26396,8,2024-07-26,4,2,1.2498,Germany7
SO74739,2024-07-19,20190719,485,13738,4,2024-07-26,1,7,0.5495,Southwest7
SO74747,2024-07-19,20190719,214,26396,8,2024-07-26,3,7,0.8748,Germany7
SO74737,2024-07-19,20190719,467,16918,1,2024-07-26,3,2,0.6123,Northwest7
SO74733,2024-07-19,20190719,234,21296,1,2024-07-26,4,1,1.2498,Northwest7
SO74729,2024-07-19,20190719,463,24438,1,2024-07-26,4,1,0.6123,Northwest7
SO74753,2024-07-19,20190719,217,12943,4,2024-07-26,4,7,0.8748,Southwest7
SO74731,2024-07-19,20190719,465,22757,4,2024-07-26,4,1,0.6123,Southwest7
SO74753,2024-07-19,20190719,485,12943,4,2024-07-26,3,5,0.5495,Southwest7
SO74731,2024-07-19,20190719,217,22757,4,2024-07-26,3,7,0.8748,Southwest7
SO74753,2024-07-19,20190719,528,12943,4,2024-07-26,2,4,0.1248,Southwest7
SO74729,2024-07-19,20190719,217,24438,1,2024-07-26,3,4,0.8748,Northwest7
SO74735,2024-07-19,20190719,214,18419,4,2024-07-26,2,1,0.8748,Southwest7
SO74750,2024-07-19,20190719,537,11190,4,2024-07-26,2,7,0.875,Southwest7
SO74732,2024-07-19,20190719,480,23361,4,2024-07-26,2,4,0.0573,Southwest7
SO74753,2024-07-19,20190719,537,12943,4,2024-07-26,1,5,0.875,Southwest7
SO74732,2024-07-19,20190719,536,23361,4,2024-07-26,1,5,0.7498,Southwest7
SO74720,2024-07-19,20190719,483,12410,4,2024-07-26,1,6,3,Southwest7
SO74735,2024-07-19,20190719,477,18419,4,2024-07-26,1,7,0.1248,Southwest7
SO74731,2024-07-19,20190719,528,22757,4,2024-07-26,1,4,0.1248,Southwest7
SO74748,2024-07-19,20190719,491,22706,8,2024-07-26,3,1,1.3498,Germany7
SO74731,2024-07-19,20190719,536,22757,4,2024-07-26,2,1,0.7498,Southwest7
SO74733,2024-07-19,20190719,222,21296,1,2024-07-26,3,8,0.8748,Northwest7
SO74750,2024-07-19,20190719,528,11190,4,2024-07-26,1,4,0.1248,Southwest7
SO74734,2024-07-19,20190719,463,19980,1,2024-07-26,2,7,0.6123,Northwest7
SO74740,2024-07-19,20190719,231,13469,1,2024-07-26,2,4,1.2498,Northwest7
SO74747,2024-07-19,20190719,530,26396,8,2024-07-26,2,7,0.1248,Germany7
SO74744,2024-07-19,20190719,480,17774,8,2024-07-26,2,8,0.0573,Germany7
SO74748,2024-07-19,20190719,529,22706,8,2024-07-26,1,1,0.0998,Germany7
SO74747,2024-07-19,20190719,541,26396,8,2024-07-26,1,2,0.7248,Germany7
SO74744,2024-07-19,20190719,535,17774,8,2024-07-26,1,6,0.6248,Germany7
SO74737,2024-07-19,20190719,477,16918,1,2024-07-26,1,6,0.1248,Northwest7
SO74752,2024-07-19,20190719,485,12456,1,2024-07-26,1,6,0.5495,Northwest7
SO74740,2024-07-19,20190719,485,13469,1,2024-07-26,1,3,0.5495,Northwest7
SO74748,2024-07-19,20190719,225,22706,8,2024-07-26,2,7,0.2248,Germany7
SO74729,2024-07-19,20190719,540,24438,1,2024-07-26,1,3,0.815,Northwest7
SO74733,2024-07-19,20190719,478,21296,1,2024-07-26,1,5,0.2498,Northwest7
SO74737,2024-07-19,20190719,222,16918,1,2024-07-26,2,2,0.8748,Northwest7
SO74730,2024-07-19,20190719,214,26236,1,2024-07-26,2,8,0.8748,Northwest7
SO74733,2024-07-19,20190719,477,21296,1,2024-07-26,2,6,0.1248,Northwest7
SO74729,2024-07-19,20190719,529,24438,1,2024-07-26,2,3,0.0998,Northwest7
SO74727,2024-07-19,20190719,535,26460,1,2024-07-26,1,6,0.6248,Northwest7
SO74730,2024-07-19,20190719,535,26236,1,2024-07-26,1,5,0.6248,Northwest7
SO74726,2024-07-19,20190719,491,11819,1,2024-07-26,1,3,1.3498,Northwest7
SO74734,2024-07-19,20190719,476,19980,1,2024-07-26,1,3,1.7498,Northwest7
SO74754,2024-07-20,20190720,480,15594,9,2024-07-27,3,3,0.0573,Australia7
SO74759,2024-07-20,20190720,214,11212,6,2024-07-27,2,5,0.8748,Canada7
SO74770,2024-07-20,20190720,463,22217,6,2024-07-27,3,5,0.6123,Canada7
SO74770,2024-07-20,20190720,478,22217,6,2024-07-27,2,6,0.2498,Canada7
SO74768,2024-07-20,20190720,480,19872,6,2024-07-27,2,4,0.0573,Canada7
SO74762,2024-07-20,20190720,480,15197,6,2024-07-27,2,6,0.0573,Canada7
SO74770,2024-07-20,20190720,477,22217,6,2024-07-27,4,5,0.1248,Canada7
SO74771,2024-07-20,20190720,528,14977,7,2024-07-27,1,3,0.1248,France7
SO74768,2024-07-20,20190720,528,19872,6,2024-07-27,1,3,0.1248,Canada7
SO74762,2024-07-20,20190720,540,15197,6,2024-07-27,1,7,0.815,Canada7
SO74759,2024-07-20,20190720,529,11212,6,2024-07-27,1,8,0.0998,Canada7
SO74776,2024-07-20,20190720,530,25654,7,2024-07-27,1,3,0.1248,France7
SO74777,2024-07-20,20190720,541,22682,7,2024-07-27,1,2,0.7248,France7
SO74776,2024-07-20,20190720,222,25654,7,2024-07-27,2,6,0.8748,France7
SO74757,2024-07-20,20190720,489,25237,9,2024-07-27,3,8,1.3498,Australia7
SO74771,2024-07-20,20190720,535,14977,7,2024-07-27,2,6,0.6248,France7
SO74770,2024-07-20,20190720,485,22217,6,2024-07-27,1,5,0.5495,Canada7
SO74757,2024-07-20,20190720,465,25237,9,2024-07-27,4,3,0.6123,Australia7
SO74772,2024-07-20,20190720,463,21066,10,2024-07-27,4,3,0.6123,United Kingdom7
SO74756,2024-07-20,20190720,480,24479,9,2024-07-27,2,6,0.0573,Australia7
SO74774,2024-07-20,20190720,231,19915,8,2024-07-27,3,7,1.2498,Germany7
SO74783,2024-07-20,20190720,234,12551,10,2024-07-27,1,7,1.2498,United Kingdom7
SO74782,2024-07-20,20190720,222,12233,10,2024-07-27,1,7,0.8748,United Kingdom7
SO74775,2024-07-20,20190720,479,14143,10,2024-07-27,3,1,0.2248,United Kingdom7
SO74775,2024-07-20,20190720,530,14143,10,2024-07-27,2,3,0.1248,United Kingdom7
SO74775,2024-07-20,20190720,541,14143,10,2024-07-27,1,8,0.7248,United Kingdom7
SO74773,2024-07-20,20190720,482,23767,10,2024-07-27,2,8,0.2248,United Kingdom7
SO74773,2024-07-20,20190720,477,23767,10,2024-07-27,1,2,0.1248,United Kingdom7
SO74772,2024-07-20,20190720,228,21066,10,2024-07-27,5,1,1.2498,United Kingdom7
SO74772,2024-07-20,20190720,485,21066,10,2024-07-27,3,7,0.5495,United Kingdom7
SO74772,2024-07-20,20190720,536,21066,10,2024-07-27,2,3,0.7498,United Kingdom7
SO74772,2024-07-20,20190720,528,21066,10,2024-07-27,1,4,0.1248,United Kingdom7
SO74758,2024-07-20,20190720,222,13040,9,2024-07-27,1,4,0.8748,Australia7
SO74757,2024-07-20,20190720,528,25237,9,2024-07-27,1,7,0.1248,Australia7
SO74756,2024-07-20,20190720,477,24479,9,2024-07-27,1,3,0.1248,Australia7
SO74755,2024-07-20,20190720,536,20428,9,2024-07-27,1,8,0.7498,Australia7
SO74754,2024-07-20,20190720,529,15594,9,2024-07-27,1,5,0.0998,Australia7
SO74754,2024-07-20,20190720,539,15594,9,2024-07-27,2,2,0.6248,Australia7
SO74774,2024-07-20,20190720,529,19915,8,2024-07-27,2,3,0.0998,Germany7
SO74757,2024-07-20,20190720,214,25237,9,2024-07-27,2,5,0.8748,Australia7
SO74767,2024-07-20,20190720,477,17378,1,2024-07-27,1,1,0.1248,Northwest7
SO74760,2024-07-20,20190720,484,28024,4,2024-07-27,4,6,0.1988,Southwest7
SO74781,2024-07-20,20190720,225,13033,4,2024-07-27,4,4,0.2248,Southwest7
SO74760,2024-07-20,20190720,480,28024,4,2024-07-27,3,7,0.0573,Southwest7
SO74766,2024-07-20,20190720,484,20772,4,2024-07-27,3,5,0.1988,Southwest7
SO74778,2024-07-20,20190720,217,11228,4,2024-07-27,3,5,0.8748,Southwest7
SO74781,2024-07-20,20190720,477,13033,4,2024-07-27,3,1,0.1248,Southwest7
SO74778,2024-07-20,20190720,528,11228,4,2024-07-27,2,1,0.1248,Southwest7
SO74760,2024-07-20,20190720,486,28024,4,2024-07-27,5,2,3.975,Southwest7
SO74766,2024-07-20,20190720,487,20772,4,2024-07-27,2,7,1.3748,Southwest7
SO74774,2024-07-20,20190720,539,19915,8,2024-07-27,1,6,0.6248,Germany7
SO74761,2024-07-20,20190720,480,26336,4,2024-07-27,2,5,0.0573,Southwest7
SO74760,2024-07-20,20190720,529,28024,4,2024-07-27,1,6,0.0998,Southwest7
SO74766,2024-07-20,20190720,478,20772,4,2024-07-27,1,8,0.2498,Southwest7
SO74778,2024-07-20,20190720,537,11228,4,2024-07-27,1,7,0.875,Southwest7
SO74781,2024-07-20,20190720,485,13033,4,2024-07-27,1,1,0.5495,Southwest7
SO74761,2024-07-20,20190720,535,26336,4,2024-07-27,1,3,0.6248,Southwest7
SO74760,2024-07-20,20190720,538,28024,4,2024-07-27,2,2,0.5373,Southwest7
SO74763,2024-07-20,20190720,234,24964,1,2024-07-27,4,5,1.2498,Northwest7
SO74781,2024-07-20,20190720,478,13033,4,2024-07-27,2,3,0.2498,Southwest7
SO74765,2024-07-20,20190720,489,20688,1,2024-07-27,3,2,1.3498,Northwest7
SO74779,2024-07-20,20190720,234,11870,1,2024-07-27,4,7,1.2498,Northwest7
SO74780,2024-07-20,20190720,528,12961,1,2024-07-27,1,6,0.1248,Northwest7
SO74769,2024-07-20,20190720,528,15749,1,2024-07-27,1,5,0.1248,Northwest7
SO74765,2024-07-20,20190720,478,20688,1,2024-07-27,1,5,0.2498,Northwest7
SO74779,2024-07-20,20190720,537,11870,1,2024-07-27,1,2,0.875,Northwest7
SO74763,2024-07-20,20190720,540,24964,1,2024-07-27,1,7,0.815,Northwest7
SO74764,2024-07-20,20190720,528,23285,1,2024-07-27,2,2,0.1248,Northwest7
SO74765,2024-07-20,20190720,477,20688,1,2024-07-27,2,2,0.1248,Northwest7
SO74767,2024-07-20,20190720,217,17378,1,2024-07-27,2,3,0.8748,Northwest7
SO74764,2024-07-20,20190720,536,23285,1,2024-07-27,1,4,0.7498,Northwest7
SO74769,2024-07-20,20190720,480,15749,1,2024-07-27,2,8,0.0573,Northwest7
SO74780,2024-07-20,20190720,537,12961,1,2024-07-27,2,3,0.875,Northwest7
SO74763,2024-07-20,20190720,529,24964,1,2024-07-27,2,6,0.0998,Northwest7
SO74763,2024-07-20,20190720,217,24964,1,2024-07-27,3,3,0.8748,Northwest7
SO74780,2024-07-20,20190720,214,12961,1,2024-07-27,3,3,0.8748,Northwest7
SO74764,2024-07-20,20190720,214,23285,1,2024-07-27,3,8,0.8748,Northwest7
SO74779,2024-07-20,20190720,483,11870,1,2024-07-27,3,2,3,Northwest7
SO74779,2024-07-20,20190720,480,11870,1,2024-07-27,2,7,0.0573,Northwest7
SO74787,2024-07-21,20190721,480,19573,9,2024-07-28,2,8,0.0573,Australia7
SO74786,2024-07-21,20190721,480,13669,9,2024-07-28,2,6,0.0573,Australia7
SO74795,2024-07-21,20190721,222,11458,9,2024-07-28,3,1,0.8748,Australia7
SO74801,2024-07-21,20190721,214,11740,6,2024-07-28,3,7,0.8748,Canada7
SO74808,2024-07-21,20190721,480,15760,6,2024-07-28,2,8,0.0573,Canada7
SO74801,2024-07-21,20190721,477,11740,6,2024-07-28,2,5,0.1248,Canada7
SO74793,2024-07-21,20190721,483,11501,6,2024-07-28,2,2,3,Canada7
SO74803,2024-07-21,20190721,467,28346,6,2024-07-28,2,1,0.6123,Canada7
SO74800,2024-07-21,20190721,477,13701,6,2024-07-28,2,3,0.1248,Canada7
SO74788,2024-07-21,20190721,225,23642,9,2024-07-28,2,3,0.2248,Australia7
SO74805,2024-07-21,20190721,480,21238,6,2024-07-28,2,1,0.0573,Canada7
SO74789,2024-07-21,20190721,225,14056,9,2024-07-28,2,3,0.2248,Australia7
SO74795,2024-07-21,20190721,528,11458,9,2024-07-28,1,3,0.1248,Australia7
SO74795,2024-07-21,20190721,535,11458,9,2024-07-28,2,1,0.6248,Australia7
SO74786,2024-07-21,20190721,535,13669,9,2024-07-28,1,6,0.6248,Australia7
SO74787,2024-07-21,20190721,538,19573,9,2024-07-28,1,8,0.5373,Australia7
SO74788,2024-07-21,20190721,477,23642,9,2024-07-28,1,5,0.1248,Australia7
SO74789,2024-07-21,20190721,476,14056,9,2024-07-28,1,7,1.7498,Australia7
SO74790,2024-07-21,20190721,489,17282,9,2024-07-28,1,1,1.3498,Australia7
SO74791,2024-07-21,20190721,225,17311,9,2024-07-28,1,4,0.2248,Australia7
SO74807,2024-07-21,20190721,528,17881,10,2024-07-28,1,6,0.1248,United Kingdom7
SO74807,2024-07-21,20190721,535,17881,10,2024-07-28,2,3,0.6248,United Kingdom7
SO74807,2024-07-21,20190721,480,17881,10,2024-07-28,3,6,0.0573,United Kingdom7
SO74810,2024-07-21,20190721,234,12334,10,2024-07-28,1,1,1.2498,United Kingdom7
SO74790,2024-07-21,20190721,225,17282,9,2024-07-28,2,6,0.2248,Australia7
SO74808,2024-07-21,20190721,537,15760,6,2024-07-28,1,3,0.875,Canada7
SO74803,2024-07-21,20190721,476,28346,6,2024-07-28,1,6,1.7498,Canada7
SO74801,2024-07-21,20190721,478,11740,6,2024-07-28,1,4,0.2498,Canada7
SO74805,2024-07-21,20190721,528,21238,6,2024-07-28,1,5,0.1248,Canada7
SO74796,2024-07-21,20190721,530,27032,4,2024-07-28,1,1,0.1248,Southwest7
SO74804,2024-07-21,20190721,476,18920,4,2024-07-28,1,4,1.7498,Southwest7
SO74785,2024-07-21,20190721,484,11874,4,2024-07-28,1,6,0.1988,Southwest7
SO74794,2024-07-21,20190721,480,11636,4,2024-07-28,1,7,0.0573,Southwest7
SO74809,2024-07-21,20190721,485,12443,4,2024-07-28,1,3,0.5495,Southwest7
SO74797,2024-07-21,20190721,540,24823,4,2024-07-28,1,4,0.815,Southwest7
SO74796,2024-07-21,20190721,480,27032,4,2024-07-28,2,6,0.0573,Southwest7
SO74797,2024-07-21,20190721,529,24823,4,2024-07-28,2,3,0.0998,Southwest7
SO74809,2024-07-21,20190721,484,12443,4,2024-07-28,2,5,0.1988,Southwest7
SO74804,2024-07-21,20190721,225,18920,4,2024-07-28,2,6,0.2248,Southwest7
SO74792,2024-07-21,20190721,491,11692,4,2024-07-28,1,1,1.3498,Southwest7
SO74804,2024-07-21,20190721,234,18920,4,2024-07-28,3,6,1.2498,Southwest7
SO74797,2024-07-21,20190721,231,24823,4,2024-07-28,3,5,1.2498,Southwest7
SO74799,2024-07-21,20190721,536,12077,6,2024-07-28,1,5,0.7498,Canada7
SO74800,2024-07-21,20190721,478,13701,6,2024-07-28,1,3,0.2498,Canada7
SO74784,2024-07-21,20190721,484,11276,6,2024-07-28,1,6,0.1988,Canada7
SO74806,2024-07-21,20190721,535,19063,7,2024-07-28,1,1,0.6248,France7
SO74793,2024-07-21,20190721,480,11501,6,2024-07-28,1,7,0.0573,Canada7
SO74806,2024-07-21,20190721,217,19063,7,2024-07-28,3,1,0.8748,France7
SO74802,2024-07-21,20190721,477,18499,1,2024-07-28,1,4,0.1248,Northwest7
SO74798,2024-07-21,20190721,536,23467,1,2024-07-28,1,3,0.7498,Northwest7
SO74797,2024-07-21,20190721,225,24823,4,2024-07-28,4,7,0.2248,Southwest7
SO74806,2024-07-21,20190721,528,19063,7,2024-07-28,2,3,0.1248,France7
SO74817,2024-07-22,20190722,480,18317,6,2024-07-29,2,5,0.0573,Canada7
SO74841,2024-07-22,20190722,485,17450,6,2024-07-29,1,3,0.5495,Canada7
SO74840,2024-07-22,20190722,485,16848,6,2024-07-29,1,8,0.5495,Canada7
SO74825,2024-07-22,20190722,477,27191,6,2024-07-29,1,6,0.1248,Canada7
SO74824,2024-07-22,20190722,476,12097,6,2024-07-29,1,4,1.7498,Canada7
SO74822,2024-07-22,20190722,476,11520,6,2024-07-29,1,8,1.7498,Canada7
SO74820,2024-07-22,20190722,529,18749,6,2024-07-29,1,2,0.0998,Canada7
SO74832,2024-07-22,20190722,529,23631,7,2024-07-29,1,3,0.0998,France7
SO74817,2024-07-22,20190722,538,18317,6,2024-07-29,1,8,0.5373,Canada7
SO74834,2024-07-22,20190722,529,20899,7,2024-07-29,1,4,0.0998,France7
SO74833,2024-07-22,20190722,529,19491,7,2024-07-29,1,2,0.0998,France7
SO74831,2024-07-22,20190722,536,17719,7,2024-07-29,1,5,0.7498,France7
SO74832,2024-07-22,20190722,222,23631,7,2024-07-29,2,4,0.8748,France7
SO74831,2024-07-22,20190722,481,17719,7,2024-07-29,2,6,0.2248,France7
SO74820,2024-07-22,20190722,540,18749,6,2024-07-29,2,7,0.815,Canada7
SO74818,2024-07-22,20190722,541,13860,6,2024-07-29,1,1,0.7248,Canada7
SO74822,2024-07-22,20190722,237,11520,6,2024-07-29,2,7,1.2498,Canada7
SO74813,2024-07-22,20190722,477,24593,9,2024-07-29,1,1,0.1248,Australia7
SO74825,2024-07-22,20190722,463,27191,6,2024-07-29,2,3,0.6123,Canada7
SO74833,2024-07-22,20190722,480,19491,7,2024-07-29,2,7,0.0573,France7
SO74842,2024-07-22,20190722,222,13604,10,2024-07-29,2,8,0.8748,United Kingdom7
SO74842,2024-07-22,20190722,478,13604,10,2024-07-29,1,3,0.2498,United Kingdom7
SO74828,2024-07-22,20190722,471,17708,10,2024-07-29,3,3,1.5875,United Kingdom7
SO74828,2024-07-22,20190722,477,17708,10,2024-07-29,2,5,0.1248,United Kingdom7
SO74828,2024-07-22,20190722,535,17708,10,2024-07-29,1,5,0.6248,United Kingdom7
SO74812,2024-07-22,20190722,528,21362,9,2024-07-29,1,6,0.1248,Australia7
SO74811,2024-07-22,20190722,538,20455,9,2024-07-29,1,8,0.5373,Australia7
SO74812,2024-07-22,20190722,217,21362,9,2024-07-29,2,4,0.8748,Australia7
SO74811,2024-07-22,20190722,480,20455,9,2024-07-29,2,2,0.0573,Australia7
SO74812,2024-07-22,20190722,489,21362,9,2024-07-29,3,1,1.3498,Australia7
SO74820,2024-07-22,20190722,465,18749,6,2024-07-29,4,4,0.6123,Canada7
SO74820,2024-07-22,20190722,217,18749,6,2024-07-29,3,8,0.8748,Canada7
SO74841,2024-07-22,20190722,484,17450,6,2024-07-29,2,6,0.1988,Canada7
SO74840,2024-07-22,20190722,481,16848,6,2024-07-29,2,5,0.2248,Canada7
SO74824,2024-07-22,20190722,225,12097,6,2024-07-29,2,8,0.2248,Canada7
SO74832,2024-07-22,20190722,225,23631,7,2024-07-29,3,4,0.2248,France7
SO74834,2024-07-22,20190722,480,20899,7,2024-07-29,2,5,0.0573,France7
SO74835,2024-07-22,20190722,222,26415,8,2024-07-29,3,8,0.8748,Germany7
SO74815,2024-07-22,20190722,217,26787,1,2024-07-29,3,8,0.8748,Northwest7
SO74819,2024-07-22,20190722,480,25763,1,2024-07-29,3,2,0.0573,Northwest7
SO74827,2024-07-22,20190722,465,15383,4,2024-07-29,4,7,0.6123,Southwest7
SO74816,2024-07-22,20190722,237,26613,4,2024-07-29,4,3,1.2498,Southwest7
SO74816,2024-07-22,20190722,487,26613,4,2024-07-29,3,8,1.3748,Southwest7
SO74827,2024-07-22,20190722,231,15383,4,2024-07-29,3,5,1.2498,Southwest7
SO74826,2024-07-22,20190722,477,16962,4,2024-07-29,2,6,0.1248,Southwest7
SO74827,2024-07-22,20190722,217,15383,4,2024-07-29,2,3,0.8748,Southwest7
SO74823,2024-07-22,20190722,491,18965,4,2024-07-29,2,6,1.3498,Southwest7
SO74838,2024-07-22,20190722,471,12529,4,2024-07-29,2,8,1.5875,Southwest7
SO74816,2024-07-22,20190722,541,26613,4,2024-07-29,2,2,0.7248,Southwest7
SO74838,2024-07-22,20190722,485,12529,4,2024-07-29,1,6,0.5495,Southwest7
SO74826,2024-07-22,20190722,225,16962,4,2024-07-29,1,5,0.2248,Southwest7
SO74823,2024-07-22,20190722,474,18965,4,2024-07-29,1,5,1.7498,Southwest7
SO74827,2024-07-22,20190722,528,15383,4,2024-07-29,1,1,0.1248,Southwest7
SO74815,2024-07-22,20190722,529,26787,1,2024-07-29,2,6,0.0998,Northwest7
SO74819,2024-07-22,20190722,529,25763,1,2024-07-29,2,1,0.0998,Northwest7
SO74816,2024-07-22,20190722,530,26613,4,2024-07-29,1,6,0.1248,Southwest7
SO74821,2024-07-22,20190722,477,21301,1,2024-07-29,2,7,0.1248,Northwest7
SO74835,2024-07-22,20190722,530,26415,8,2024-07-29,2,4,0.1248,Germany7
SO74836,2024-07-22,20190722,214,25678,8,2024-07-29,3,8,0.8748,Germany7
SO74837,2024-07-22,20190722,479,28895,8,2024-07-29,2,1,0.2248,Germany7
SO74830,2024-07-22,20190722,231,15113,8,2024-07-29,2,3,1.2498,Germany7
SO74829,2024-07-22,20190722,472,15074,8,2024-07-29,2,8,1.5875,Germany7
SO74836,2024-07-22,20190722,538,25678,8,2024-07-29,1,8,0.5373,Germany7
SO74835,2024-07-22,20190722,541,26415,8,2024-07-29,1,4,0.7248,Germany7
SO74836,2024-07-22,20190722,529,25678,8,2024-07-29,2,7,0.0998,Germany7
SO74829,2024-07-22,20190722,485,15074,8,2024-07-29,1,2,0.5495,Germany7
SO74837,2024-07-22,20190722,530,28895,8,2024-07-29,1,2,0.1248,Germany7
SO74839,2024-07-22,20190722,485,13211,1,2024-07-29,1,3,0.5495,Northwest7
SO74821,2024-07-22,20190722,478,21301,1,2024-07-29,1,7,0.2498,Northwest7
SO74819,2024-07-22,20190722,540,25763,1,2024-07-29,1,7,0.815,Northwest7
SO74815,2024-07-22,20190722,538,26787,1,2024-07-29,1,1,0.5373,Northwest7
SO74814,2024-07-22,20190722,489,11680,1,2024-07-29,1,1,1.3498,Northwest7
SO74830,2024-07-22,20190722,476,15113,8,2024-07-29,1,2,1.7498,Germany7
SO74839,2024-07-22,20190722,481,13211,1,2024-07-29,2,8,0.2248,Northwest7
SO74845,2024-07-23,20190723,480,13140,9,2024-07-30,5,4,0.0573,Australia7
SO74845,2024-07-23,20190723,535,13140,9,2024-07-30,2,5,0.6248,Australia7
SO74853,2024-07-23,20190723,480,14086,9,2024-07-30,3,8,0.0573,Australia7
SO74850,2024-07-23,20190723,214,19104,9,2024-07-30,3,1,0.8748,Australia7
SO74849,2024-07-23,20190723,480,16030,9,2024-07-30,3,7,0.0573,Australia7
SO74845,2024-07-23,20190723,486,13140,9,2024-07-30,6,5,3.975,Australia7
SO74856,2024-07-23,20190723,480,11507,6,2024-07-30,2,4,0.0573,Canada7
SO74845,2024-07-23,20190723,478,13140,9,2024-07-30,3,6,0.2498,Australia7
SO74862,2024-07-23,20190723,482,14096,6,2024-07-30,4,6,0.2248,Canada7
SO74862,2024-07-23,20190723,217,14096,6,2024-07-30,3,8,0.8748,Canada7
SO74862,2024-07-23,20190723,477,14096,6,2024-07-30,2,8,0.1248,Canada7
SO74861,2024-07-23,20190723,477,15511,6,2024-07-30,2,7,0.1248,Canada7
SO74859,2024-07-23,20190723,528,15847,6,2024-07-30,2,3,0.1248,Canada7
SO74846,2024-07-23,20190723,491,26374,9,2024-07-30,2,1,1.3498,Australia7
