son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO69675,2024-05-02,20190502,528,23004,4,2024-05-09,2,4,0.1248,Southwest5
SO69676,2024-05-02,20190502,528,23550,4,2024-05-09,2,5,0.1248,Southwest5
SO69659,2024-05-02,20190502,477,11974,4,2024-05-09,2,5,0.1248,Southwest5
SO69714,2024-05-02,20190502,489,21700,4,2024-05-09,2,5,1.3498,Southwest5
SO69679,2024-05-02,20190502,477,21420,4,2024-05-09,2,8,0.1248,Southwest5
SO69675,2024-05-02,20190502,536,23004,4,2024-05-09,1,3,0.7498,Southwest5
SO69659,2024-05-02,20190502,479,11974,4,2024-05-09,1,4,0.2248,Southwest5
SO69697,2024-05-02,20190502,487,24041,8,2024-05-09,2,6,1.3748,Germany5
SO69686,2024-05-02,20190502,528,16120,4,2024-05-09,1,6,0.1248,Southwest5
SO69687,2024-05-02,20190502,528,15316,4,2024-05-09,1,5,0.1248,Southwest5
SO69688,2024-05-02,20190502,528,14615,4,2024-05-09,1,3,0.1248,Southwest5
SO69690,2024-05-02,20190502,528,14389,4,2024-05-09,1,4,0.1248,Southwest5
SO69691,2024-05-02,20190502,528,14499,4,2024-05-09,1,4,0.1248,Southwest5
SO69692,2024-05-02,20190502,528,14595,4,2024-05-09,1,7,0.1248,Southwest5
SO69672,2024-05-02,20190502,538,28033,4,2024-05-09,1,5,0.5373,Southwest5
SO69704,2024-05-02,20190502,363,16961,4,2024-05-09,1,2,57.3748,Southwest5
SO69701,2024-05-02,20190502,599,16141,4,2024-05-09,1,3,13.4998,Southwest5
SO69682,2024-05-02,20190502,475,20292,4,2024-05-09,1,4,1.7498,Southwest5
SO69713,2024-05-02,20190502,382,21699,4,2024-05-09,1,4,28.0123,Southwest5
SO69714,2024-05-02,20190502,386,21700,4,2024-05-09,1,2,28.0123,Southwest5
SO69715,2024-05-02,20190502,583,18801,4,2024-05-09,1,2,42.5248,Southwest5
SO69716,2024-05-02,20190502,581,14354,4,2024-05-09,1,5,42.5248,Southwest5
SO69705,2024-05-02,20190502,590,15289,4,2024-05-09,1,6,19.2373,Southwest5
SO69711,2024-05-02,20190502,606,23739,4,2024-05-09,1,7,13.4998,Southwest5
SO69680,2024-05-02,20190502,477,23006,4,2024-05-09,2,4,0.1248,Southwest5
SO69673,2024-05-02,20190502,540,24983,4,2024-05-09,1,6,0.815,Southwest5
SO69704,2024-05-02,20190502,477,16961,4,2024-05-09,2,7,0.1248,Southwest5
SO69700,2024-05-02,20190502,228,11621,1,2024-05-09,5,2,1.2498,Northwest5
SO69700,2024-05-02,20190502,225,11621,1,2024-05-09,4,6,0.2248,Northwest5
SO69703,2024-05-02,20190502,217,17604,1,2024-05-09,4,5,0.8748,Northwest5
SO69700,2024-05-02,20190502,485,11621,1,2024-05-09,3,4,0.5495,Northwest5
SO69703,2024-05-02,20190502,528,17604,1,2024-05-09,3,2,0.1248,Northwest5
SO69703,2024-05-02,20190502,537,17604,1,2024-05-09,2,5,0.875,Northwest5
SO69700,2024-05-02,20190502,528,11621,1,2024-05-09,2,5,0.1248,Northwest5
SO69701,2024-05-02,20190502,222,16141,4,2024-05-09,4,1,0.8748,Southwest5
SO69684,2024-05-02,20190502,474,20743,1,2024-05-09,1,3,1.7498,Northwest5
SO69700,2024-05-02,20190502,537,11621,1,2024-05-09,1,2,0.875,Northwest5
SO69712,2024-05-02,20190502,584,23874,1,2024-05-09,1,6,13.4998,Northwest5
SO69718,2024-05-02,20190502,382,28701,8,2024-05-09,1,8,28.0123,Germany5
SO69720,2024-05-02,20190502,386,20970,8,2024-05-09,1,3,28.0123,Germany5
SO69669,2024-05-02,20190502,587,14803,8,2024-05-09,1,5,19.2373,Germany5
SO69701,2024-05-02,20190502,477,16141,4,2024-05-09,2,3,0.1248,Southwest5
SO69697,2024-05-02,20190502,529,24041,8,2024-05-09,1,6,0.0998,Germany5
SO69703,2024-05-02,20190502,363,17604,1,2024-05-09,1,8,57.3748,Northwest5
SO69713,2024-05-02,20190502,465,21699,4,2024-05-09,4,3,0.6123,Southwest5
SO69684,2024-05-02,20190502,225,20743,1,2024-05-09,2,7,0.2248,Northwest5
SO69675,2024-05-02,20190502,485,23004,4,2024-05-09,3,2,0.5495,Southwest5
SO69711,2024-05-02,20190502,484,23739,4,2024-05-09,4,8,0.1988,Southwest5
SO69713,2024-05-02,20190502,479,21699,4,2024-05-09,3,4,0.2248,Southwest5
SO69704,2024-05-02,20190502,481,16961,4,2024-05-09,3,1,0.2248,Southwest5
SO69659,2024-05-02,20190502,465,11974,4,2024-05-09,3,3,0.6123,Southwest5
SO69680,2024-05-02,20190502,463,23006,4,2024-05-09,3,8,0.6123,Southwest5
SO69713,2024-05-02,20190502,477,21699,4,2024-05-09,2,7,0.1248,Southwest5
SO69676,2024-05-02,20190502,485,23550,4,2024-05-09,3,5,0.5495,Southwest5
SO69679,2024-05-02,20190502,472,21420,4,2024-05-09,3,7,1.5875,Southwest5
SO69688,2024-05-02,20190502,477,14615,4,2024-05-09,3,3,0.1248,Southwest5
SO69715,2024-05-02,20190502,471,18801,4,2024-05-09,3,2,1.5875,Southwest5
SO69691,2024-05-02,20190502,484,14499,4,2024-05-09,3,8,0.1988,Southwest5
SO69701,2024-05-02,20190502,478,16141,4,2024-05-09,3,3,0.2498,Southwest5
SO69673,2024-05-02,20190502,480,24983,4,2024-05-09,3,7,0.0573,Southwest5
SO69688,2024-05-02,20190502,225,14615,4,2024-05-09,4,5,0.2248,Southwest5
SO69676,2024-05-02,20190502,487,23550,4,2024-05-09,4,2,1.3748,Southwest5
SO69704,2024-05-02,20190502,478,16961,4,2024-05-09,4,3,0.2498,Southwest5
SO69711,2024-05-02,20190502,538,23739,4,2024-05-09,3,2,0.5373,Southwest5
SO69789,2024-05-03,20190503,606,28436,10,2024-05-10,1,5,13.4998,United Kingdom5
SO69758,2024-05-03,20190503,528,14633,6,2024-05-10,2,8,0.1248,Canada5
SO69740,2024-05-03,20190503,530,11300,6,2024-05-10,2,3,0.1248,Canada5
SO69759,2024-05-03,20190503,485,17337,6,2024-05-10,1,3,0.5495,Canada5
SO69747,2024-05-03,20190503,481,19232,6,2024-05-10,2,1,0.2248,Canada5
SO69774,2024-05-03,20190503,562,17225,10,2024-05-10,1,7,59.6018,United Kingdom5
SO69769,2024-05-03,20190503,578,13551,10,2024-05-10,1,4,30.3713,United Kingdom5
SO69790,2024-05-03,20190503,574,29358,10,2024-05-10,1,1,59.6018,United Kingdom5
SO69750,2024-05-03,20190503,472,18345,6,2024-05-10,2,6,1.5875,Canada5
SO69758,2024-05-03,20190503,537,14633,6,2024-05-10,1,6,0.875,Canada5
SO69758,2024-05-03,20190503,485,14633,6,2024-05-10,3,6,0.5495,Canada5
SO69758,2024-05-03,20190503,222,14633,6,2024-05-10,4,4,0.8748,Canada5
SO69758,2024-05-03,20190503,228,14633,6,2024-05-10,5,3,1.2498,Canada5
SO69739,2024-05-03,20190503,214,11632,6,2024-05-10,1,8,0.8748,Canada5
SO69740,2024-05-03,20190503,541,11300,6,2024-05-10,1,1,0.7248,Canada5
SO69747,2024-05-03,20190503,536,19232,6,2024-05-10,1,8,0.7498,Canada5
SO69750,2024-05-03,20190503,485,18345,6,2024-05-10,1,8,0.5495,Canada5
SO69752,2024-05-03,20190503,537,18149,10,2024-05-10,1,6,0.875,United Kingdom5
SO69740,2024-05-03,20190503,487,11300,6,2024-05-10,3,5,1.3748,Canada5
SO69732,2024-05-03,20190503,587,17977,10,2024-05-10,1,3,19.2373,United Kingdom5
SO69731,2024-05-03,20190503,463,20718,10,2024-05-10,3,4,0.6123,United Kingdom5
SO69792,2024-05-03,20190503,583,22505,10,2024-05-10,1,4,42.5248,United Kingdom5
SO69779,2024-05-03,20190503,477,26442,9,2024-05-10,2,2,0.1248,Australia5
SO69774,2024-05-03,20190503,228,17225,10,2024-05-10,5,4,1.2498,United Kingdom5
SO69789,2024-05-03,20190503,473,28436,10,2024-05-10,4,4,1.5875,United Kingdom5
SO69774,2024-05-03,20190503,217,17225,10,2024-05-10,4,3,0.8748,United Kingdom5
SO69732,2024-05-03,20190503,478,17977,10,2024-05-10,3,2,0.2498,United Kingdom5
SO69774,2024-05-03,20190503,479,17225,10,2024-05-10,3,8,0.2248,United Kingdom5
SO69735,2024-05-03,20190503,214,14928,10,2024-05-10,3,8,0.8748,United Kingdom5
SO69789,2024-05-03,20190503,477,28436,10,2024-05-10,3,6,0.1248,United Kingdom5
SO69735,2024-05-03,20190503,485,14928,10,2024-05-10,2,8,0.5495,United Kingdom5
SO69731,2024-05-03,20190503,540,20718,10,2024-05-10,2,4,0.815,United Kingdom5
SO69773,2024-05-03,20190503,573,17214,10,2024-05-10,2,6,59.6018,United Kingdom5
SO69769,2024-05-03,20190503,479,13551,10,2024-05-10,2,8,0.2248,United Kingdom5
SO69789,2024-05-03,20190503,479,28436,10,2024-05-10,2,4,0.2248,United Kingdom5
SO69753,2024-05-03,20190503,528,21520,10,2024-05-10,2,3,0.1248,United Kingdom5
SO69732,2024-05-03,20190503,477,17977,10,2024-05-10,2,1,0.1248,United Kingdom5
SO69774,2024-05-03,20190503,477,17225,10,2024-05-10,2,8,0.1248,United Kingdom5
SO69792,2024-05-03,20190503,217,22505,10,2024-05-10,2,8,0.8748,United Kingdom5
SO69731,2024-05-03,20190503,378,20718,10,2024-05-10,1,2,61.0838,United Kingdom5
SO69735,2024-05-03,20190503,355,14928,10,2024-05-10,1,4,57.9998,United Kingdom5
SO69753,2024-05-03,20190503,535,21520,10,2024-05-10,1,1,0.6248,United Kingdom5
SO69791,2024-05-03,20190503,477,11356,9,2024-05-10,2,1,0.1248,Australia5
SO69753,2024-05-03,20190503,480,21520,10,2024-05-10,3,6,0.0573,United Kingdom5
SO69775,2024-05-03,20190503,491,26165,9,2024-05-10,2,5,1.3498,Australia5
SO69778,2024-05-03,20190503,386,26444,9,2024-05-10,1,3,28.0123,Australia5
SO69780,2024-05-03,20190503,604,25921,9,2024-05-10,1,1,13.4998,Australia5
SO69781,2024-05-03,20190503,584,27983,9,2024-05-10,1,7,13.4998,Australia5
SO69724,2024-05-03,20190503,477,29101,9,2024-05-10,1,3,0.1248,Australia5
SO69728,2024-05-03,20190503,477,29119,9,2024-05-10,1,6,0.1248,Australia5
SO69776,2024-05-03,20190503,376,22193,9,2024-05-10,1,6,61.0838,Australia5
SO69761,2024-05-03,20190503,353,18068,4,2024-05-10,1,1,57.9998,Southwest5
SO69779,2024-05-03,20190503,384,26442,9,2024-05-10,1,6,28.0123,Australia5
SO69775,2024-05-03,20190503,388,26165,9,2024-05-10,1,2,28.0123,Australia5
SO69787,2024-05-03,20190503,382,21728,1,2024-05-10,1,7,28.0123,Northwest5
SO69770,2024-05-03,20190503,560,19439,8,2024-05-10,1,3,30.3713,Germany5
SO69773,2024-05-03,20190503,481,17214,10,2024-05-10,1,1,0.2248,United Kingdom5
SO69779,2024-05-03,20190503,480,26442,9,2024-05-10,4,7,0.0573,Australia5
SO69742,2024-05-03,20190503,480,25205,4,2024-05-10,3,7,0.0573,Southwest5
SO69724,2024-05-03,20190503,480,29101,9,2024-05-10,2,4,0.0573,Australia5
SO69755,2024-05-03,20190503,480,19371,8,2024-05-10,2,2,0.0573,Germany5
SO69757,2024-05-03,20190503,480,13828,8,2024-05-10,2,4,0.0573,Germany5
SO69756,2024-05-03,20190503,541,22661,7,2024-05-10,1,4,0.7248,France5
SO69762,2024-05-03,20190503,588,15309,4,2024-05-10,1,4,19.2373,Southwest5
SO69727,2024-05-03,20190503,529,12357,9,2024-05-10,1,2,0.0998,Australia5
SO69726,2024-05-03,20190503,529,26182,9,2024-05-10,1,6,0.0998,Australia5
SO69777,2024-05-03,20190503,581,24371,9,2024-05-10,1,2,42.5248,Australia5
SO69777,2024-05-03,20190503,539,24371,9,2024-05-10,2,2,0.6248,Australia5
SO69778,2024-05-03,20190503,539,26444,9,2024-05-10,2,4,0.6248,Australia5
SO69722,2024-05-03,20190503,483,18215,9,2024-05-10,2,7,3,Australia5
SO69728,2024-05-03,20190503,478,29119,9,2024-05-10,2,4,0.2498,Australia5
SO69726,2024-05-03,20190503,480,26182,9,2024-05-10,2,3,0.0573,Australia5
SO69779,2024-05-03,20190503,479,26442,9,2024-05-10,3,5,0.2248,Australia5
SO69791,2024-05-03,20190503,479,11356,9,2024-05-10,3,3,0.2248,Australia5
SO69777,2024-05-03,20190503,463,24371,9,2024-05-10,3,8,0.6123,Australia5
SO69728,2024-05-03,20190503,487,29119,9,2024-05-10,3,1,1.3748,Australia5
SO69778,2024-05-03,20190503,480,26444,9,2024-05-10,3,3,0.0573,Australia5
SO69780,2024-05-03,20190503,477,25921,9,2024-05-10,3,4,0.1248,Australia5
SO69778,2024-05-03,20190503,484,26444,9,2024-05-10,4,7,0.1988,Australia5
SO69791,2024-05-03,20190503,214,11356,9,2024-05-10,4,5,0.8748,Australia5
SO69725,2024-05-03,20190503,475,21383,9,2024-05-10,1,8,1.7498,Australia5
SO69791,2024-05-03,20190503,569,11356,9,2024-05-10,1,3,18.5588,Australia5
SO69729,2024-05-03,20190503,225,15024,9,2024-05-10,1,2,0.2248,Australia5
SO69730,2024-05-03,20190503,225,18215,9,2024-05-10,1,4,0.2248,Australia5
SO69722,2024-05-03,20190503,485,18215,9,2024-05-10,1,7,0.5495,Australia5
SO69723,2024-05-03,20190503,485,16343,9,2024-05-10,1,6,0.5495,Australia5
SO69780,2024-05-03,20190503,479,25921,9,2024-05-10,2,3,0.2248,Australia5
SO69754,2024-05-03,20190503,474,28567,7,2024-05-10,1,6,1.7498,France5
SO69786,2024-05-03,20190503,386,14884,4,2024-05-10,1,8,28.0123,Southwest5
SO69733,2024-05-03,20190503,589,19441,7,2024-05-10,1,2,19.2373,France5
SO69764,2024-05-03,20190503,225,15333,4,2024-05-10,2,7,0.2248,Southwest5
SO69784,2024-05-03,20190503,217,23507,4,2024-05-10,2,3,0.8748,Southwest5
SO69742,2024-05-03,20190503,528,25205,4,2024-05-10,2,3,0.1248,Southwest5
SO69741,2024-05-03,20190503,530,27245,4,2024-05-10,2,5,0.1248,Southwest5
SO69782,2024-05-03,20190503,530,24996,4,2024-05-10,2,4,0.1248,Southwest5
SO69748,2024-05-03,20190503,477,21145,4,2024-05-10,2,1,0.1248,Southwest5
SO69763,2024-05-03,20190503,225,15312,4,2024-05-10,3,8,0.2248,Southwest5
SO69768,2024-05-03,20190503,228,17399,4,2024-05-10,3,7,1.2498,Southwest5
SO69743,2024-05-03,20190503,225,28048,4,2024-05-10,2,8,0.2248,Southwest5
SO69743,2024-05-03,20190503,489,28048,4,2024-05-10,3,5,1.3498,Southwest5
SO69764,2024-05-03,20190503,474,15333,4,2024-05-10,3,8,1.7498,Southwest5
SO69782,2024-05-03,20190503,541,24996,4,2024-05-10,3,1,0.7248,Southwest5
SO69786,2024-05-03,20190503,529,14884,4,2024-05-10,3,1,0.0998,Southwest5
SO69788,2024-05-03,20190503,480,18798,4,2024-05-10,3,3,0.0573,Southwest5
SO69786,2024-05-03,20190503,222,14884,4,2024-05-10,4,6,0.8748,Southwest5
SO69767,2024-05-03,20190503,225,13353,1,2024-05-10,5,7,0.2248,Northwest5
SO69745,2024-05-03,20190503,231,21719,1,2024-05-10,4,8,1.2498,Northwest5
SO69767,2024-05-03,20190503,477,13353,1,2024-05-10,4,5,0.1248,Northwest5
SO69748,2024-05-03,20190503,487,21145,4,2024-05-10,3,7,1.3748,Southwest5
SO69788,2024-05-03,20190503,539,18798,4,2024-05-10,2,5,0.6248,Southwest5
SO69786,2024-05-03,20190503,539,14884,4,2024-05-10,2,3,0.6248,Southwest5
SO69763,2024-05-03,20190503,476,15312,4,2024-05-10,2,5,1.7498,Southwest5
SO69738,2024-05-03,20190503,593,21019,7,2024-05-10,1,6,14.1248,France5
SO69784,2024-05-03,20190503,606,23507,4,2024-05-10,1,3,13.4998,Southwest5
SO69782,2024-05-03,20190503,574,24996,4,2024-05-10,1,3,59.6018,Southwest5
SO69768,2024-05-03,20190503,361,17399,4,2024-05-10,1,4,57.3748,Southwest5
SO69788,2024-05-03,20190503,580,18798,4,2024-05-10,1,4,42.5248,Southwest5
SO69742,2024-05-03,20190503,535,25205,4,2024-05-10,1,6,0.6248,Southwest5
SO69763,2024-05-03,20190503,588,15312,4,2024-05-10,1,8,19.2373,Southwest5
SO69764,2024-05-03,20190503,587,15333,4,2024-05-10,1,7,19.2373,Southwest5
SO69765,2024-05-03,20190503,587,15308,4,2024-05-10,1,7,19.2373,Southwest5
SO69743,2024-05-03,20190503,538,28048,4,2024-05-10,1,1,0.5373,Southwest5
SO69749,2024-05-03,20190503,225,20325,4,2024-05-10,1,8,0.2248,Southwest5
SO69741,2024-05-03,20190503,541,27245,4,2024-05-10,1,5,0.7248,Southwest5
SO69744,2024-05-03,20190503,540,24971,4,2024-05-10,1,6,0.815,Southwest5
SO69748,2024-05-03,20190503,478,21145,4,2024-05-10,1,4,0.2498,Southwest5
SO69768,2024-05-03,20190503,485,17399,4,2024-05-10,2,6,0.5495,Southwest5
SO69744,2024-05-03,20190503,483,24971,4,2024-05-10,2,2,3,Southwest5
SO69761,2024-05-03,20190503,483,18068,4,2024-05-10,2,3,3,Southwest5
SO69749,2024-05-03,20190503,474,20325,4,2024-05-10,2,8,1.7498,Southwest5
SO69762,2024-05-03,20190503,476,15309,4,2024-05-10,2,2,1.7498,Southwest5
SO69787,2024-05-03,20190503,234,21728,1,2024-05-10,3,1,1.2498,Northwest5
SO69766,2024-05-03,20190503,478,18357,1,2024-05-10,3,3,0.2498,Northwest5
SO69765,2024-05-03,20190503,476,15308,4,2024-05-10,2,2,1.7498,Southwest5
SO69746,2024-05-03,20190503,480,22228,1,2024-05-10,3,6,0.0573,Northwest5
SO69734,2024-05-03,20190503,536,22519,8,2024-05-10,2,6,0.7498,Germany5
SO69770,2024-05-03,20190503,482,19439,8,2024-05-10,2,6,0.2248,Germany5
SO69760,2024-05-03,20190503,225,12324,8,2024-05-10,2,8,0.2248,Germany5
SO69772,2024-05-03,20190503,225,17781,8,2024-05-10,2,3,0.2248,Germany5
SO69737,2024-05-03,20190503,222,16197,8,2024-05-10,2,2,0.8748,Germany5
SO69736,2024-05-03,20190503,214,18626,8,2024-05-10,2,1,0.8748,Germany5
SO69771,2024-05-03,20190503,214,29371,8,2024-05-10,2,7,0.8748,Germany5
SO69757,2024-05-03,20190503,486,13828,8,2024-05-10,3,4,3.975,Germany5
SO69771,2024-05-03,20190503,569,29371,8,2024-05-10,1,2,18.5588,Germany5
SO69770,2024-05-03,20190503,231,19439,8,2024-05-10,3,3,1.2498,Germany5
SO69738,2024-05-03,20190503,222,21019,7,2024-05-10,4,3,0.8748,France5
SO69738,2024-05-03,20190503,528,21019,7,2024-05-10,3,7,0.1248,France5
SO69756,2024-05-03,20190503,217,22661,7,2024-05-10,3,8,0.8748,France5
SO69733,2024-05-03,20190503,477,19441,7,2024-05-10,3,4,0.1248,France5
SO69733,2024-05-03,20190503,478,19441,7,2024-05-10,2,3,0.2498,France5
SO69738,2024-05-03,20190503,535,21019,7,2024-05-10,2,6,0.6248,France5
SO69767,2024-05-03,20190503,478,13353,1,2024-05-10,3,7,0.2498,Northwest5
SO69756,2024-05-03,20190503,530,22661,7,2024-05-10,2,2,0.1248,France5
SO69734,2024-05-03,20190503,483,22519,8,2024-05-10,4,5,3,Germany5
SO69760,2024-05-03,20190503,234,12324,8,2024-05-10,1,8,1.2498,Germany5
SO69734,2024-05-03,20190503,480,22519,8,2024-05-10,3,6,0.0573,Germany5
SO69745,2024-05-03,20190503,477,21719,1,2024-05-10,2,8,0.1248,Northwest5
SO69755,2024-05-03,20190503,536,19371,8,2024-05-10,1,8,0.7498,Germany5
SO69746,2024-05-03,20190503,536,22228,1,2024-05-10,2,4,0.7498,Northwest5
SO69767,2024-05-03,20190503,485,13353,1,2024-05-10,2,8,0.5495,Northwest5
SO69787,2024-05-03,20190503,217,21728,1,2024-05-10,2,6,0.8748,Northwest5
SO69751,2024-05-03,20190503,214,13413,1,2024-05-10,2,8,0.8748,Northwest5
SO69766,2024-05-03,20190503,477,18357,1,2024-05-10,2,5,0.1248,Northwest5
SO69766,2024-05-03,20190503,359,18357,1,2024-05-10,1,6,57.3748,Northwest5
SO69767,2024-05-03,20190503,355,13353,1,2024-05-10,1,3,57.9998,Northwest5
SO69783,2024-05-03,20190503,489,27919,1,2024-05-10,2,7,1.3498,Northwest5
SO69783,2024-05-03,20190503,573,27919,1,2024-05-10,1,1,59.6018,Northwest5
SO69745,2024-05-03,20190503,478,21719,1,2024-05-10,1,1,0.2498,Northwest5
SO69785,2024-05-03,20190503,604,23706,1,2024-05-10,1,6,13.4998,Northwest5
SO69751,2024-05-03,20190503,485,13413,1,2024-05-10,1,2,0.5495,Northwest5
SO69746,2024-05-03,20190503,528,22228,1,2024-05-10,1,3,0.1248,Northwest5
SO69757,2024-05-03,20190503,530,13828,8,2024-05-10,1,8,0.1248,Germany5
SO69737,2024-05-03,20190503,599,16197,8,2024-05-10,1,3,13.4998,Germany5
SO69772,2024-05-03,20190503,573,17781,8,2024-05-10,1,4,59.6018,Germany5
SO69736,2024-05-03,20190503,357,18626,8,2024-05-10,1,4,57.9998,Germany5
SO69734,2024-05-03,20190503,589,22519,8,2024-05-10,1,5,19.2373,Germany5
SO69745,2024-05-03,20190503,222,21719,1,2024-05-10,3,1,0.8748,Northwest5
SO69802,2024-05-04,20190504,363,19049,10,2024-05-11,1,7,57.3748,United Kingdom5
SO69793,2024-05-04,20190504,222,22570,10,2024-05-11,2,2,0.8748,United Kingdom5
SO69793,2024-05-04,20190504,582,22570,10,2024-05-11,1,3,42.5248,United Kingdom5
SO69837,2024-05-04,20190504,485,19830,6,2024-05-11,2,7,0.5495,Canada5
SO69827,2024-05-04,20190504,528,17879,10,2024-05-11,2,7,0.1248,United Kingdom5
SO69861,2024-05-04,20190504,479,28425,10,2024-05-11,2,3,0.2248,United Kingdom5
SO69794,2024-05-04,20190504,582,22596,10,2024-05-11,1,5,42.5248,United Kingdom5
SO69839,2024-05-04,20190504,225,12622,10,2024-05-11,2,2,0.2248,United Kingdom5
SO69844,2024-05-04,20190504,477,11610,10,2024-05-11,2,6,0.1248,United Kingdom5
SO69827,2024-05-04,20190504,535,17879,10,2024-05-11,1,3,0.6248,United Kingdom5
SO69812,2024-05-04,20190504,540,11748,6,2024-05-11,2,2,0.815,Canada5
SO69839,2024-05-04,20190504,570,12622,10,2024-05-11,1,2,18.5588,United Kingdom5
SO69833,2024-05-04,20190504,490,11476,10,2024-05-11,1,5,1.3498,United Kingdom5
SO69844,2024-05-04,20190504,573,11610,10,2024-05-11,1,7,59.6018,United Kingdom5
SO69861,2024-05-04,20190504,606,28425,10,2024-05-11,1,6,13.4998,United Kingdom5
SO69822,2024-05-04,20190504,528,19905,10,2024-05-11,1,7,0.1248,United Kingdom5
SO69819,2024-05-04,20190504,214,24647,6,2024-05-11,2,3,0.8748,Canada5
SO69815,2024-05-04,20190504,225,15376,6,2024-05-11,2,4,0.2248,Canada5
SO69813,2024-05-04,20190504,540,11823,6,2024-05-11,2,7,0.815,Canada5
SO69794,2024-05-04,20190504,237,22596,10,2024-05-11,2,4,1.2498,United Kingdom5
SO69801,2024-05-04,20190504,589,16465,10,2024-05-11,1,4,19.2373,United Kingdom5
SO69801,2024-05-04,20190504,536,16465,10,2024-05-11,2,4,0.7498,United Kingdom5
SO69803,2024-05-04,20190504,222,17647,7,2024-05-11,2,3,0.8748,France5
SO69861,2024-05-04,20190504,477,28425,10,2024-05-11,3,4,0.1248,United Kingdom5
SO69807,2024-05-04,20190504,529,19224,6,2024-05-11,2,8,0.0998,Canada5
SO69828,2024-05-04,20190504,231,20794,7,2024-05-11,2,6,1.2498,France5
SO69841,2024-05-04,20190504,477,11417,7,2024-05-11,2,5,0.1248,France5
SO69842,2024-05-04,20190504,222,27824,7,2024-05-11,2,5,0.8748,France5
SO69803,2024-05-04,20190504,361,17647,7,2024-05-11,1,6,57.3748,France5
SO69826,2024-05-04,20190504,539,16472,7,2024-05-11,1,7,0.6248,France5
SO69841,2024-05-04,20190504,585,11417,7,2024-05-11,1,5,18.5588,France5
SO69842,2024-05-04,20190504,565,27824,7,2024-05-11,1,6,18.5588,France5
SO69824,2024-05-04,20190504,540,28380,7,2024-05-11,1,7,0.815,France5
SO69828,2024-05-04,20190504,529,20794,7,2024-05-11,1,1,0.0998,France5
SO69823,2024-05-04,20190504,528,14548,7,2024-05-11,1,3,0.1248,France5
SO69801,2024-05-04,20190504,225,16465,10,2024-05-11,5,7,0.2248,United Kingdom5
SO69801,2024-05-04,20190504,477,16465,10,2024-05-11,6,4,0.1248,United Kingdom5
SO69802,2024-05-04,20190504,231,19049,10,2024-05-11,5,7,1.2498,United Kingdom5
SO69801,2024-05-04,20190504,478,16465,10,2024-05-11,4,3,0.2498,United Kingdom5
SO69802,2024-05-04,20190504,214,19049,10,2024-05-11,4,6,0.8748,United Kingdom5
SO69861,2024-05-04,20190504,222,28425,10,2024-05-11,4,5,0.8748,United Kingdom5
SO69801,2024-05-04,20190504,528,16465,10,2024-05-11,3,5,0.1248,United Kingdom5
SO69844,2024-05-04,20190504,479,11610,10,2024-05-11,3,4,0.2248,United Kingdom5
SO69827,2024-05-04,20190504,217,17879,10,2024-05-11,3,6,0.8748,United Kingdom5
SO69802,2024-05-04,20190504,477,19049,10,2024-05-11,3,6,0.1248,United Kingdom5
SO69802,2024-05-04,20190504,478,19049,10,2024-05-11,2,6,0.2498,United Kingdom5
SO69807,2024-05-04,20190504,486,19224,6,2024-05-11,3,8,3.975,Canada5
SO69858,2024-05-04,20190504,606,23848,4,2024-05-11,1,4,13.4998,Southwest5
SO69837,2024-05-04,20190504,477,19830,6,2024-05-11,4,8,0.1248,Canada5
SO69864,2024-05-04,20190504,214,13622,9,2024-05-11,4,2,0.8748,Australia5
SO69850,2024-05-04,20190504,363,13105,9,2024-05-11,1,7,57.3748,Australia5
SO69846,2024-05-04,20190504,580,15645,9,2024-05-11,1,2,42.5248,Australia5
SO69848,2024-05-04,20190504,581,24377,9,2024-05-11,1,7,42.5248,Australia5
SO69847,2024-05-04,20190504,583,22032,9,2024-05-11,1,3,42.5248,Australia5
SO69795,2024-05-04,20190504,535,12352,9,2024-05-11,1,5,0.6248,Australia5
SO69796,2024-05-04,20190504,535,11966,9,2024-05-11,1,8,0.6248,Australia5
SO69845,2024-05-04,20190504,390,26429,9,2024-05-11,1,7,28.0123,Australia5
SO69849,2024-05-04,20190504,564,13091,9,2024-05-11,1,4,59.6018,Australia5
SO69863,2024-05-04,20190504,564,13079,9,2024-05-11,1,7,59.6018,Australia5
SO69864,2024-05-04,20190504,573,13622,9,2024-05-11,1,1,59.6018,Australia5
